2021-05-01 13:30:50 INFO  EmployeeServiceImpl:33 - CHECK EMPLOYEE EXISTS SERVICE TO b@trial.com
2021-05-01 15:26:03 INFO  EmployeeControllerImpl:50 - AN EMPLOYEE WITH THIS USERNAME: hshallal@gmail.com, JUST LOGGEDIN
2021-05-01 15:26:03 INFO  FinancialManagerControllerImpl:46 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:26:03 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 15:26:03 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:26:04 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 15:26:04 INFO  FinancialManagerControllerImpl:40 - GET EMPLOYEE COUNT BY A FINANCE MANAGER
2021-05-01 15:26:27 INFO  FinancialManagerControllerImpl:46 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:26:27 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:26:27 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 15:26:27 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 15:26:27 INFO  FinancialManagerControllerImpl:40 - GET EMPLOYEE COUNT BY A FINANCE MANAGER
2021-05-01 15:26:29 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:26:29 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 15:26:29 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 15:27:42 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:27:42 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:27:42 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:27:42 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:46:03 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 15:46:03 INFO  FinancialManagerControllerImpl:46 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:46:03 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:46:04 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 15:46:04 INFO  FinancialManagerControllerImpl:40 - GET EMPLOYEE COUNT BY A FINANCE MANAGER
2021-05-01 15:46:05 INFO  EmployeeControllerImpl:113 - AN EMPLOYEE WITH THIS USERNAME: hshallal@gmail.com, JUST LOGGEDOUT
2021-05-01 15:46:14 INFO  EmployeeServiceImpl:51 - LOGIN SERVICE TO hshallal@gmail.com
2021-05-01 15:46:15 INFO  EmployeeRepositoryJdbc:196 - AN EMPLOYEE IS AUTHENTICATED
2021-05-01 15:46:15 INFO  EmployeeControllerImpl:50 - AN EMPLOYEE WITH THIS USERNAME: hshallal@gmail.com, JUST LOGGEDIN
2021-05-01 15:46:15 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 15:46:15 INFO  FinancialManagerControllerImpl:46 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:46:15 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:46:15 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 15:46:15 INFO  FinancialManagerControllerImpl:40 - GET EMPLOYEE COUNT BY A FINANCE MANAGER
2021-05-01 15:46:39 INFO  FinancialManagerServiceImpl:46 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:46:40 INFO  FinancialManagerServiceImpl:46 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:46:40 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 15:46:41 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 15:46:41 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 15:46:41 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 15:46:41 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:46:42 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:46:42 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 15:46:42 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:46:43 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:48:45 INFO  FinancialManagerServiceImpl:46 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:48:46 INFO  FinancialManagerServiceImpl:46 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:48:46 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 15:48:46 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 15:48:46 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 15:48:47 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 15:48:47 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:48:47 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:48:48 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 15:48:48 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:48:48 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:48:49 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:48:49 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:48:50 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:48:50 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:48:51 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:52:17 INFO  EmployeeServiceImpl:51 - LOGIN SERVICE TO hshallal@gmail.com
2021-05-01 15:52:18 INFO  EmployeeRepositoryJdbc:196 - AN EMPLOYEE IS AUTHENTICATED
2021-05-01 15:52:18 INFO  EmployeeControllerImpl:50 - AN EMPLOYEE WITH THIS USERNAME: hshallal@gmail.com, JUST LOGGEDIN
2021-05-01 15:52:18 INFO  FinancialManagerControllerImpl:46 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:52:18 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 15:52:18 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:52:19 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 15:52:19 INFO  FinancialManagerControllerImpl:40 - GET EMPLOYEE COUNT BY A FINANCE MANAGER
2021-05-01 15:52:22 INFO  FinancialManagerControllerImpl:46 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:52:22 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:52:22 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 15:52:22 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 15:52:22 INFO  FinancialManagerControllerImpl:40 - GET EMPLOYEE COUNT BY A FINANCE MANAGER
2021-05-01 15:52:25 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:52:26 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 15:52:26 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 15:52:28 INFO  FinancialManagerServiceImpl:58 - SHOW TRAVEL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:52:29 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: TRAVEL, WERE FOUND IN RDS
2021-05-01 15:52:29 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 15:52:31 INFO  FinancialManagerServiceImpl:58 - SHOW TRAVEL PENDING REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:52:32 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: TRAVEL, WERE FOUND IN RDS
2021-05-01 15:52:32 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 15:53:03 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:53:03 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:53:03 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:53:03 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:53:06 INFO  FinancialManagerControllerImpl:58 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:53:06 INFO  FinancialManagerServiceImpl:46 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:53:32 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:53:33 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 15:53:33 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 15:53:37 INFO  FinancialManagerServiceImpl:58 - SHOW ALL APPROVED REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:53:37 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 15:53:37 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 15:53:39 INFO  FinancialManagerServiceImpl:58 - SHOW TRAVEL APPROVED REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:53:39 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: TRAVEL, WERE FOUND IN RDS
2021-05-01 15:53:39 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 15:53:58 INFO  FinancialManagerServiceImpl:58 - SHOW ALL APPROVED REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:53:58 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 15:53:58 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 15:54:00 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:54:00 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 15:54:00 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 15:54:17 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:54:17 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:54:17 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:54:17 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:54:20 INFO  FinancialManagerControllerImpl:58 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:54:20 INFO  FinancialManagerServiceImpl:46 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:54:21 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:54:22 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 15:54:22 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 15:54:26 INFO  FinancialManagerServiceImpl:58 - SHOW TRAVEL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:54:27 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: TRAVEL, WERE FOUND IN RDS
2021-05-01 15:54:27 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 15:54:28 INFO  FinancialManagerServiceImpl:58 - SHOW TRAVEL APPROVED REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:54:29 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: TRAVEL, WERE FOUND IN RDS
2021-05-01 15:54:29 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 15:54:45 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:54:45 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 15:54:45 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 15:54:47 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 15:54:47 INFO  FinancialManagerControllerImpl:46 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:54:47 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:54:48 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 15:54:48 INFO  FinancialManagerControllerImpl:40 - GET EMPLOYEE COUNT BY A FINANCE MANAGER
2021-05-01 15:54:48 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 15:54:48 INFO  FinancialManagerControllerImpl:46 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:54:48 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:54:49 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 15:54:49 INFO  FinancialManagerControllerImpl:40 - GET EMPLOYEE COUNT BY A FINANCE MANAGER
2021-05-01 15:54:49 INFO  FinancialManagerControllerImpl:46 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:54:49 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 15:54:49 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 15:54:50 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 15:54:50 INFO  FinancialManagerControllerImpl:40 - GET EMPLOYEE COUNT BY A FINANCE MANAGER
2021-05-01 15:54:50 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:54:51 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 15:54:51 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 15:54:55 INFO  FinancialManagerServiceImpl:58 - SHOW ALL PENDING REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:54:56 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 15:54:56 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 15:55:05 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:55:05 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:55:05 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:55:05 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:55:20 INFO  FinancialManagerControllerImpl:58 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:55:20 INFO  FinancialManagerServiceImpl:46 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 15:55:21 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 15:55:22 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 15:55:22 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:03:37 INFO  EmployeeServiceImpl:51 - LOGIN SERVICE TO hshallal@gmail.com
2021-05-01 16:03:38 INFO  EmployeeRepositoryJdbc:196 - AN EMPLOYEE IS AUTHENTICATED
2021-05-01 16:03:38 INFO  EmployeeControllerImpl:50 - AN EMPLOYEE WITH THIS USERNAME: hshallal@gmail.com, JUST LOGGEDIN
2021-05-01 16:03:38 INFO  FinancialManagerControllerImpl:46 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 16:03:38 INFO  FinancialManagerServiceImpl:53 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 16:03:38 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 16:03:38 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 16:03:38 INFO  FinancialManagerControllerImpl:40 - GET EMPLOYEE COUNT BY A FINANCE MANAGER
2021-05-01 16:03:42 INFO  FinancialManagerServiceImpl:59 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:03:43 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:03:43 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:03:51 INFO  FinancialManagerServiceImpl:59 - SHOW ALL DENIED REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:03:51 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 16:03:51 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:03:55 INFO  FinancialManagerServiceImpl:59 - SHOW ALL APPROVED REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:03:55 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 16:03:55 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:04:06 INFO  FinancialManagerServiceImpl:59 - SHOW ALL PENDING REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:04:07 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 16:04:07 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:04:18 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:04:18 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:04:18 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:04:18 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:04:18 INFO  ReimbursmentRepositoryJdbc:361 - A REIMBURSEMENT STATUS HAS BEEN OBTAINED FROM THE RDS
2021-05-01 16:04:18 INFO  ReimbursmentRepositoryJdbc:361 - A REIMBURSEMENT STATUS HAS BEEN OBTAINED FROM THE RDS
2021-05-01 16:04:19 INFO  FinancialManagerControllerImpl:59 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:04:19 INFO  FinancialManagerServiceImpl:47 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:06:10 INFO  FinancialManagerServiceImpl:59 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:06:11 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:06:11 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:07:49 INFO  FinancialManagerControllerImpl:46 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 16:07:49 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 16:07:49 INFO  FinancialManagerServiceImpl:53 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 16:07:50 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 16:07:50 INFO  FinancialManagerControllerImpl:40 - GET EMPLOYEE COUNT BY A FINANCE MANAGER
2021-05-01 16:07:52 INFO  FinancialManagerServiceImpl:59 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:07:52 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:07:52 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:07:54 INFO  FinancialManagerServiceImpl:59 - SHOW ALL PENDING REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:07:55 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 16:07:55 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:08:03 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:08:03 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:08:03 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:08:03 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:08:04 INFO  ReimbursmentRepositoryJdbc:361 - A REIMBURSEMENT STATUS HAS BEEN OBTAINED FROM THE RDS
2021-05-01 16:08:04 INFO  ReimbursmentRepositoryJdbc:361 - A REIMBURSEMENT STATUS HAS BEEN OBTAINED FROM THE RDS
2021-05-01 16:08:06 INFO  FinancialManagerControllerImpl:59 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:08:06 INFO  FinancialManagerServiceImpl:47 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:09:08 INFO  FinancialManagerServiceImpl:59 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:09:09 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:09:09 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:09:10 INFO  FinancialManagerServiceImpl:59 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:09:11 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:09:11 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:09:13 INFO  FinancialManagerServiceImpl:59 - SHOW ALL PENDING REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:09:14 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 16:09:14 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:09:23 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
